Counter,Channel1,Channel2
1677,1742,1869
1678,1773,1848
1679,1832,1771
1680,1865,1726
1681,1864,1721
1682,1864,1709
1683,1854,1708
1684,1839,1728
1685,1819,1785
1686,1768,1850
1687,1769,1879
1688,1792,1854
1689,1850,1775
1690,1901,1724
1691,1885,1709
1692,1880,1720
1693,1866,1710
1694,1855,1738
1695,1832,1773
1696,1769,1851
1697,1743,1871
1698,1773,1880
1699,1832,1802
1700,1867,1724
1701,1866,1719
1702,1868,1722
1703,1863,1723
1704,1852,1742
1705,1802,1801
1706,1758,1855
1707,1755,1854
1708,1786,1849
1709,1838,1774
1710,1880,1726
1711,1883,1724
1712,1885,1707
1713,1867,1723
1714,1854,1743
1715,1835,1789
1716,1773,1864
1717,1772,1870
1718,1787,1852
1719,1849,1775
1720,1882,1726
1721,1880,1720
1722,1886,1724
1723,1883,1708
1724,1872,1720
1725,1856,1769
1726,1806,1839
1727,1799,1867
1728,1802,1850
1729,1851,1773
1730,1914,1727
1731,1933,1705
1732,1935,1720
1733,1918,1706
1734,1900,1737
1735,1864,1791
1736,1836,1851
1737,1831,1872
1738,1871,1847
1739,1960,1772
1740,1998,1708
1741,1999,1689
1742,2088,1705
1743,2124,1721
1744,2095,1751
1745,2064,1771
1746,2011,1836
1747,2013,1849
1748,2120,1823
1749,2183,1754
1750,2201,1705
1751,2221,1691
1752,2282,1709
1753,2314,1694
1754,2343,1721
1755,2366,1768
1756,2318,1816
1757,2431,1831
1758,2503,1833
1759,2575,1755
1760,2672,1719
1761,2736,1710
1762,2830,1707
1763,2939,1704
1764,2855,1726
1765,2795,1783
1766,2827,1832
1767,2888,1852
1768,2968,1850
1769,3086,1768
1770,3102,1741
1771,3048,1728
1772,3070,1755
1773,3132,1735
1774,3082,1776
1775,3048,1851
1776,3035,1896
1777,3130,1882
1778,3049,1883
1779,3071,1807
1780,3197,1743
1781,3133,1771
1782,3145,1756
1783,3132,1769
1784,3165,1787
1785,3196,1834
1786,2971,1911
1787,3001,1933
1788,3072,1931
1789,3118,1864
1790,3117,1786
1791,3130,1786
1792,3100,1792
1793,3119,1801
1794,3129,1818
1795,3001,1865
1796,2952,1930
1797,2925,1929
1798,3002,1899
1799,3035,1822
1800,3088,1774
1801,3066,1776
1802,2972,1754
1803,2985,1759
1804,3068,1784
1805,2984,1853
1806,2844,1918
1807,2872,1935
1808,2887,1932
1809,3022,1870
1810,3016,1805
1811,2845,1790
1812,2952,1808
1813,2892,1791
1814,2895,1817
1815,2845,1864
1816,2715,1931
1817,2743,1964
1818,2809,1932
1819,2825,1866
1820,2812,1803
1821,2798,1804
1822,2860,1775
1823,2876,1760
1824,2734,1775
1825,2682,1837
1826,2679,1917
1827,2654,1915
1828,2681,1912
1829,2812,1823
1830,2731,1771
1831,2695,1758
1832,2745,1768
1833,2777,1773
1834,2666,1791
1835,2665,1853
1836,2523,1916
1837,2521,1935
1838,2583,1914
1839,2634,1836
1840,2666,1787
1841,2682,1751
1842,2591,1753
1843,2573,1752
1844,2606,1784
1845,2540,1822
1846,2489,1880
1847,2476,1916
1848,2494,1902
1849,2521,1837
1850,2586,1775
1851,2632,1772
1852,2519,1799
1853,2511,1807
1854,2463,1832
1855,2409,1863
1856,2366,1917
1857,2359,1936
1858,2350,1914
1859,2411,1848
1860,2459,1784
1861,2457,1767
1862,2446,1767
1863,2425,1770
1864,2392,1772
1865,2350,1822
1866,2283,1900
1867,2254,1912
1868,2254,1871
1869,2296,1800
1870,2295,1753
1871,2270,1772
1872,2236,1771
1873,2205,1773
1874,2167,1788
1875,2064,1851
1876,1976,1911
1877,1932,1919
1878,1933,1898
1879,1959,1823
1880,1946,1767
1881,1902,1754
1882,1848,1769
1883,1783,1769
1884,1708,1785
1885,1596,1836
1886,1513,1864
1887,1479,1897
1888,1480,1872
1889,1498,1790
1890,1501,1724
1891,1470,1707
1892,1436,1709
1893,1388,1706
1894,1338,1711
1895,1277,1756
1896,1197,1822
1897,1166,1835
1898,1166,1823
1899,1196,1742
1900,1210,1678
1901,1182,1675
1902,1163,1675
1903,1136,1690
1904,1116,1694
1905,1066,1740
1906,984,1806
1907,955,1835
1908,969,1821
1909,1014,1753
1910,1049,1692
1911,1037,1692
1912,1016,1688
1913,1001,1675
1914,973,1678
1915,922,1756
1916,872,1808
1917,858,1834
1918,873,1823
1919,905,1758
1920,936,1704
1921,923,1694
1922,909,1704
1923,905,1705
1924,880,1711
1925,847,1772
1926,798,1835
1927,792,1838
1928,808,1832
1929,862,1755
1930,891,1724
1931,891,1711
1932,889,1708
1933,876,1708
1934,873,1727
1935,829,1785
1936,791,1849
1937,782,1868
1938,814,1840
1939,876,1776
1940,909,1726
1941,924,1722
1942,924,1722
1943,927,1711
1944,922,1739
1945,888,1786
1946,859,1833
1947,860,1851
1948,889,1848
1949,952,1775
1950,976,1706
1951,990,1688
1952,999,1702
1953,999,1695
1954,986,1719
1955,969,1787
1956,936,1849
1957,928,1867
1958,970,1848
1959,1017,1784
1960,1065,1709
1961,1064,1704
1962,1070,1708
1963,1081,1712
1964,1083,1735
1965,1069,1784
1966,1033,1840
1967,1020,1854
1968,1053,1833
1969,1116,1768
1970,1160,1719
1971,1164,1724
1972,1174,1710
1973,1175,1719
1974,1167,1741
1975,1134,1799
1976,1100,1854
1977,1097,1855
1978,1126,1839
1979,1181,1768
1980,1214,1709
1981,1224,1707
1982,1225,1719
1983,1225,1726
1984,1213,1742
1985,1196,1799
1986,1150,1851
1987,1160,1881
1988,1194,1862
1989,1258,1790
1990,1290,1744
1991,1293,1738
1992,1279,1721
1993,1279,1724
1994,1278,1741
1995,1257,1791
1996,1212,1855
1997,1208,1865
1998,1245,1855
1999,1309,1800
2000,1356,1736
2001,1358,1724
2002,1371,1722
2003,1357,1722
2004,1356,1742
2005,1323,1804
2006,1287,1856
2007,1272,1870
2008,1303,1854
2009,1358,1772
2010,1403,1727
2011,1406,1724
2012,1405,1736
2013,1400,1740
2014,1386,1753
2015,1356,1792
2016,1307,1851
2017,1308,1881
2018,1341,1854
2019,1404,1774
2020,1448,1735
2021,1448,1724
2022,1437,1721
2023,1435,1735
2024,1432,1758
2025,1406,1805
2026,1370,1880
2027,1367,1887
2028,1386,1866
2029,1437,1789
2030,1484,1739
2031,1495,1725
2032,1486,1727
2033,1484,1736
2034,1469,1752
2035,1435,1805
2036,1406,1870
2037,1404,1881
2038,1432,1865
2039,1498,1792
2040,1519,1736
2041,1517,1726
2042,1517,1722
2043,1519,1721
2044,1516,1739
2045,1486,1790
2046,1432,1853
2047,1421,1872
2048,1454,1863
2049,1519,1785
2050,1560,1712
2051,1564,1709
2052,1564,1710
2053,1560,1706
2054,1549,1724
2055,1516,1771
2056,1468,1837
2057,1464,1852
2058,1499,1839
2059,1551,1775
2060,1595,1710
2061,1591,1711
2062,1591,1720
2063,1581,1725
2064,1577,1752
2065,1531,1818
2066,1496,1870
2067,1494,1882
2068,1520,1881
2069,1581,1807
2070,1624,1743
2071,1626,1738
2072,1624,1738
2073,1611,1727
2074,1600,1736
2075,1579,1786
2076,1530,1851
2077,1529,1865
2078,1564,1853
2079,1614,1785
2080,1648,1719
2081,1647,1720
2082,1656,1722
2083,1655,1720
2084,1646,1753
2085,1611,1791
2086,1577,1855
2087,1562,1870
2088,1582,1851
2089,1641,1784
2090,1689,1736
2091,1688,1723
2092,1689,1723
2093,1677,1724
2094,1671,1756
2095,1624,1802
2096,1580,1850
2097,1578,1869
2098,1598,1855
2099,1659,1785
2100,1702,1739
2101,1706,1735
2102,1695,1738
2103,1705,1736
2104,1704,1752
2105,1658,1802
2106,1609,1865
2107,1611,1886
2108,1631,1869
2109,1691,1803
2110,1736,1738
2111,1736,1726
2112,1724,1736
2113,1720,1740
2114,1708,1756
2115,1722,1792
2116,1675,1863
2117,1704,1888
2118,1691,1880
2119,1741,1773
2120,1854,1709
2121,1868,1726
2122,1849,1719
2123,1916,1718
2124,1868,1739
2125,1788,1788
2126,1817,1819
2127,1962,1833
2128,2010,1832
2129,2014,1742
2130,2157,1689
2131,2218,1689
2132,2263,1694
2133,2298,1688
2134,2297,1727
2135,2412,1770
2136,2384,1824
2137,2399,1850
2138,2489,1831
2139,2600,1756
2140,2727,1696
2141,2776,1708
2142,2840,1696
2143,2874,1693
2144,2872,1725
2145,2888,1753
2146,2847,1822
2147,2954,1848
2148,2989,1831
2149,3021,1789
2150,3005,1719
2151,3113,1695
2152,3072,1709
2153,3048,1720
2154,3118,1725
2155,3072,1790
2156,2942,1863
2157,2958,1883
2158,3036,1864
2159,3144,1791
2160,3160,1743
2161,3162,1743
2162,3130,1721
2163,3032,1724
2164,3001,1756
2165,3020,1791
2166,3000,1852
2167,2974,1878
2168,2937,1850
2169,3008,1785
2170,3047,1736
2171,3047,1710
2172,3055,1694
2173,3049,1723
2174,2969,1721
2175,2969,1770
2176,2905,1818
2177,2969,1852
2178,2824,1847
2179,2934,1768
2180,3039,1689
2181,3004,1690
2182,2936,1719
2183,2955,1703
2184,2887,1737
2185,2824,1785
2186,2762,1832
2187,2763,1868
2188,2874,1854
2189,2894,1759
2190,2798,1707
2191,2857,1706
2192,2857,1711
2193,2811,1725
2194,2794,1725
2195,2763,1767
2196,2711,1819
2197,2648,1848
2198,2703,1822
2199,2764,1758
2200,2799,1693
2201,2823,1695
2202,2800,1705
2203,2747,1695
2204,2735,1707
2205,2617,1756
2206,2602,1837
2207,2617,1836
2208,2624,1803
2209,2748,1737
2210,2664,1690
2211,2656,1695
2212,2665,1695
2213,2633,1709
2214,2616,1741
2215,2621,1786
2216,2490,1864
2217,2458,1896
2218,2538,1865
2219,2557,1803
2220,2623,1738
2221,2598,1726
2222,2552,1741
2223,2588,1740
2224,2552,1759
2225,2537,1801
2226,2446,1880
2227,2458,1898
2228,2447,1884
2229,2494,1815
2230,2543,1756
2231,2489,1753
2232,2488,1743
2233,2477,1752
2234,2522,1771
2235,2430,1817
2236,2377,1865
2237,2328,1896
2238,2361,1880
2239,2442,1816
2240,2490,1737
2241,2362,1739
2242,2360,1743
2243,2378,1758
2244,2381,1786
2245,2361,1833
2246,2368,1882
2247,2299,1896
2248,2318,1855
2249,2349,1834
2250,2414,1773
2251,2330,1774
2252,2328,1786
2253,2393,1757
2254,2415,1785
2255,2267,1832
2256,2238,1903
2257,2217,1918
2258,2201,1896
2259,2344,1819
2260,2331,1757
2261,2314,1772
2262,2299,1785
2263,2319,1785
2264,2251,1784
2265,2203,1834
2266,2191,1912
2267,2222,1918
2268,2267,1869
2269,2221,1816
2270,2304,1788
2271,2329,1759
2272,2270,1758
2273,2303,1759
2274,2264,1759
2275,2191,1822
2276,2174,1882
2277,2155,1897
2278,2170,1854
2279,2222,1776
2280,2267,1740
2281,2216,1753
2282,2200,1741
2283,2216,1752
2284,2264,1774
2285,2189,1830
2286,2189,1870
2287,2112,1904
2288,2104,1898
2289,2166,1820
2290,2191,1755
2291,2239,1739
2292,2280,1711
2293,2238,1724
2294,2253,1759
2295,2141,1836
2296,2088,1903
2297,2090,1902
2298,2087,1885
2299,2156,1819
2300,2204,1769
2301,2199,1758
2302,2204,1753
2303,2151,1742
2304,2152,1772
2305,2112,1832
2306,2103,1881
2307,2077,1897
2308,2136,1865
2309,2110,1788
2310,2105,1725
2311,2120,1712
2312,2143,1725
2313,2200,1725
2314,2123,1758
2315,2093,1801
2316,2029,1878
2317,2008,1871
2318,2011,1837
2319,2074,1774
2320,2136,1725
2321,2122,1736
2322,2200,1740
2323,2125,1759
2324,2090,1752
2325,2045,1800
2326,1993,1851
2327,2023,1865
2328,1992,1849
2329,2077,1787
2330,2119,1742
2331,2109,1754
2332,2079,1756
2333,2079,1752
2334,2076,1768
2335,2013,1817
2336,1976,1866
2337,1948,1870
2338,1983,1853
2339,2039,1775
2340,2057,1738
2341,2043,1725
2342,2027,1726
2343,1999,1720
2344,1976,1740
2345,1945,1804
2346,1868,1869
2347,1820,1880
2348,1768,1865
2349,1786,1789
2350,1791,1737
2351,1769,1726
2352,1742,1720
2353,1687,1735
2354,1582,1757
2355,1436,1822
2356,1369,1895
2357,1370,1896
2358,1384,1882
2359,1402,1808
2360,1371,1742
2361,1308,1739
2362,1242,1738
2363,1184,1742
2364,1119,1754
2365,1035,1802
2366,974,1865
2367,935,1897
2368,908,1865
2369,922,1801
2370,918,1741
2371,879,1728
2372,844,1726
2373,808,1735
2374,784,1768
2375,719,1806
2376,648,1865
2377,604,1870
2378,607,1852
2379,651,1773
2380,670,1723
2381,637,1725
2382,617,1738
2383,602,1735
2384,583,1751
2385,536,1800
2386,462,1864
2387,457,1869
2388,473,1862
2389,510,1792
2390,538,1738
2391,525,1742
2392,512,1735
2393,506,1726
2394,489,1756
2395,440,1820
2396,408,1866
2397,394,1879
2398,412,1869
2399,460,1804
2400,493,1740
2401,504,1735
2402,496,1710
2403,503,1719
2404,492,1741
2405,463,1788
2406,411,1866
2407,412,1884
2408,444,1866
2409,504,1788
2410,556,1738
2411,559,1726
2412,560,1725
2413,575,1726
2414,583,1752
2415,554,1791
2416,507,1868
2417,510,1884
2418,553,1871
2419,622,1800
2420,672,1739
2421,684,1727
2422,685,1725
2423,696,1735
2424,699,1753
2425,666,1816
2426,648,1866
2427,649,1880
2428,684,1868
2429,760,1806
2430,809,1744
2431,815,1753
2432,825,1754
2433,828,1754
2434,825,1784
2435,806,1832
2436,763,1896
2437,766,1917
2438,807,1886
2439,876,1806
2440,925,1756
2441,936,1753
2442,944,1741
2443,943,1740
2444,942,1770
2445,919,1817
2446,876,1870
2447,878,1885
2448,921,1880
2449,984,1804
2450,1024,1737
2451,1036,1735
2452,1039,1726
2453,1050,1724
2454,1040,1753
2455,1006,1803
2456,985,1854
2457,975,1879
2458,1017,1864
2459,1083,1790
2460,1130,1736
2461,1143,1722
2462,1136,1738
2463,1133,1726
2464,1131,1755
2465,1112,1814
2466,1079,1881
2467,1066,1898
2468,1104,1869
2469,1166,1791
2470,1213,1727
2471,1226,1735
2472,1229,1725
2473,1229,1724
2474,1214,1740
2475,1208,1790
2476,1152,1856
2477,1164,1866
2478,1206,1854
2479,1245,1759
2480,1271,1712
2481,1241,1706
2482,1211,1692
2483,1224,1703
2484,1214,1724
2485,1148,1767
2486,1097,1804
2487,1086,1816
2488,1112,1800
2489,1162,1740
2490,1192,1708
2491,1181,1693
2492,1184,1676
2493,1192,1690
2494,1194,1721
2495,1164,1759
2496,1128,1831
2497,1129,1854
2498,1166,1821
2499,1243,1740
2500,1296,1695
2501,1304,1692
2502,1294,1703
2503,1289,1703
2504,1289,1712
2505,1261,1758
2506,1214,1834
2507,1215,1856
2508,1248,1838
2509,1308,1756
2510,1358,1689
2511,1367,1679
2512,1359,1676
2513,1358,1693
2514,1357,1707
2515,1325,1756
2516,1287,1819
2517,1280,1836
2518,1310,1835
2519,1374,1756
2520,1423,1705
2521,1423,1710
2522,1434,1709
2523,1434,1719
2524,1432,1739
2525,1392,1786
2526,1356,1851
2527,1353,1867
2528,1374,1834
2529,1446,1767
2530,1484,1707
2531,1494,1695
2532,1497,1693
2533,1498,1705
2534,1488,1722
2535,1464,1771
2536,1421,1848
2537,1415,1853
2538,1439,1838
2539,1501,1767
2540,1548,1708
2541,1550,1709
2542,1549,1695
2543,1534,1691
2544,1535,1711
2545,1494,1785
2546,1452,1822
2547,1454,1856
2548,1482,1822
2549,1535,1769
2550,1594,1719
2551,1593,1704
2552,1600,1704
2553,1598,1703
2554,1501,1851
2555,1503,1856
2556,1531,1838
2557,1594,1775
2558,1629,1710
2559,1629,1708
2560,1627,1708
2561,1627,1712
2562,1614,1737
2563,1592,1786
2564,1534,1853
2565,1528,1867
2566,1560,1852
2567,1612,1775
2568,1657,1711
2569,1645,1707
2570,1643,1719
2571,1643,1710
2572,1630,1722
2573,1594,1783
2574,1560,1848
2575,1548,1868
2576,1579,1848
2577,1643,1785
2578,1674,1737
2579,1676,1709
2580,1672,1707
2581,1670,1709
2582,1661,1725
2583,1628,1784
2584,1583,1849
2585,1582,1870
2586,1612,1853
2587,1662,1773
2588,1706,1722
2589,1712,1726
2590,1725,1721
2591,1723,1724
2592,1704,1741
2593,1657,1791
2594,1609,1867
2595,1630,1881
2596,1673,1856
2597,1723,1786
2598,1752,1723
2599,1752,1726
2600,1758,1726
2601,1785,1711
2602,1806,1742
2603,1740,1801
2604,1677,1869
2605,1658,1882
2606,1720,1848
2607,1817,1775
2608,1818,1737
2609,1864,1737
2610,1930,1706
2611,1960,1708
2612,1883,1720
2613,1851,1770
2614,1852,1835
2615,1992,1865
2616,2027,1838
2617,2096,1772
2618,2204,1710
2619,2221,1710
2620,2298,1708
2621,2281,1691
2622,2328,1709
2623,2479,1759
2624,2463,1849
2625,2478,1853
2626,2520,1832
2627,2605,1754
2628,2826,1708
2629,2956,1704
2630,2893,1690
2631,2926,1672
2632,3063,1677
2633,3006,1787
2634,2972,1833
2635,2969,1868
2636,3015,1849
2637,3083,1760
2638,3194,1711
2639,3258,1705
2640,3180,1711
2641,3178,1720
2642,3311,1710
2643,3167,1773
2644,3051,1851
2645,3066,1885
2646,3144,1866
2647,3246,1815
2648,3370,1752
2649,3248,1736
2650,3229,1737
2651,3194,1706
2652,3214,1721
2653,3159,1787
2654,3072,1849
2655,3129,1895
2656,3112,1880
2657,3262,1804
2658,3175,1728
2659,3198,1726
2660,3149,1719
2661,3168,1725
2662,3177,1751
2663,3191,1792
2664,3112,1848
2665,3006,1867
2666,3083,1837
2667,3112,1770
2668,3194,1708
2669,3100,1705
2670,3072,1693
2671,3100,1690
2672,3088,1708
2673,3018,1755
2674,2939,1847
2675,2909,1854
2676,2938,1848
2677,3017,1773
2678,3111,1725
2679,3102,1738
2680,2975,1720
2681,3039,1738
2682,2939,1754
2683,2861,1801
2684,2861,1839
2685,2792,1865
2686,2825,1855
2687,2924,1783
2688,2936,1705
2689,2938,1695
2690,2919,1690
2691,2871,1719
2692,2846,1753
2693,2840,1804
2694,2763,1867
2695,2763,1899
2696,2763,1888
2697,2889,1787
2698,2844,1734
2699,2793,1712
2700,2809,1723
2701,2796,1725
2702,2857,1754
2703,2762,1785
2704,2634,1851
2705,2619,1879
2706,2664,1864
2707,2778,1770
2708,2761,1737
2709,2794,1724
2710,2730,1710
2711,2669,1727
2712,2687,1737
2713,2680,1773
2714,2616,1866
2715,2602,1881
2716,2618,1881
2717,2713,1817
2718,2633,1739
2719,2605,1755
2720,2589,1754
2721,2623,1742
2722,2616,1756
2723,2554,1818
2724,2571,1879
2725,2508,1900
2726,2441,1868
2727,2519,1803
2728,2583,1770
2729,2539,1769
2730,2551,1769
2731,2584,1768
2732,2524,1790
2733,2471,1847
2734,2409,1896
2735,2399,1912
2736,2424,1886
2737,2462,1816
2738,2504,1752
2739,2472,1741
2740,2443,1754
2741,2425,1768
2742,2391,1773
2743,2334,1833
2744,2281,1899
2745,2248,1917
2746,2236,1917
2747,2253,1839
2748,2269,1804
2749,2232,1800
2750,2173,1784
2751,2124,1788
2752,2041,1818
2753,1946,1884
2754,1882,1946
2755,1834,1959
2756,1823,1945
2757,1854,1881
2758,1850,1819
2759,1790,1816
2760,1739,1804
2761,1691,1823
2762,1613,1831
2763,1544,1869
2764,1452,1944
2765,1400,1964
2766,1382,1945
2767,1385,1880
2768,1374,1804
2769,1354,1785
2770,1319,1788
2771,1289,1786
2772,1229,1799
2773,1149,1855
2774,1063,1916
2775,1039,1930
2776,1052,1914
2777,1099,1847
2778,1128,1784
2779,1097,1772
2780,1079,1787
2781,1050,1802
2782,1022,1789
2783,956,1850
2784,892,1902
2785,874,1918
2786,880,1897
2787,925,1823
2788,942,1753
2789,925,1742
2790,910,1753
2791,890,1743
2792,873,1768
2793,825,1819
2794,766,1871
2795,746,1896
2796,760,1887
2797,807,1820
2798,842,1755
2799,831,1751
2800,828,1752
2801,809,1758
2802,780,1760
2803,746,1815
2804,683,1870
2805,667,1901
2806,699,1884
2807,764,1802
2808,797,1753
2809,781,1737
2810,778,1736
2811,766,1726
2812,765,1759
2813,729,1803
2814,696,1871
2815,681,1885
2816,703,1868
2817,766,1786
2818,812,1741
2819,824,1722
2820,812,1721
2821,822,1723
2822,808,1742
2823,794,1788
2824,734,1849
2825,747,1882
2826,780,1864
2827,845,1787
2828,890,1739
2829,892,1727
2830,902,1727
2831,904,1727
2832,893,1740
2833,874,1792
2834,830,1870
2835,839,1888
2836,872,1882
2837,927,1804
2838,973,1741
2839,986,1724
2840,998,1723
2841,1001,1737
2842,1002,1740
2843,966,1815
2844,939,1866
2845,940,1897
2846,969,1865
2847,1038,1814
2848,1085,1751
2849,1096,1736
2850,1099,1724
2851,1099,1725
2852,1098,1739
2853,1081,1806
2854,1024,1872
2855,1035,1895
2856,1070,1855
2857,1144,1788
2858,1179,1738
2859,1180,1725
2860,1179,1726
2861,1181,1738
2862,1175,1743
2863,1136,1800
2864,1098,1867
2865,1086,1887
2866,1126,1879
2867,1182,1789
2868,1230,1726
2869,1240,1721
2870,1245,1725
2871,1245,1740
2872,1244,1752
2873,1212,1790
2874,1164,1855
2875,1166,1882
2876,1199,1867
2877,1259,1791
2878,1304,1743
2879,1309,1737
2880,1308,1726
2881,1306,1726
2882,1307,1742
2883,1275,1800
2884,1224,1871
2885,1224,1896
2886,1262,1865
2887,1325,1799
2888,1368,1738
2889,1359,1735
2890,1358,1723
2891,1357,1724
2892,1356,1753
2893,1336,1791
2894,1287,1871
2895,1291,1880
2896,1309,1865
2897,1374,1785
2898,1418,1723
2899,1417,1721
2900,1421,1722
2901,1420,1722
2902,1407,1740
2903,1369,1805
2904,1327,1866
2905,1323,1887
2906,1370,1881
2907,1424,1804
2908,1469,1739
2909,1472,1735
2910,1467,1722
2911,1470,1723
2912,1464,1742
2913,1435,1787
2914,1384,1870
2915,1386,1895
2916,1415,1866
2917,1468,1803
2918,1500,1740
2919,1511,1724
2920,1512,1736
2921,1502,1738
2922,1498,1751
2923,1469,1802
2924,1420,1864
2925,1422,1880
2926,1463,1869
2927,1519,1792
2928,1563,1751
2929,1563,1739
2930,1565,1740
2931,1561,1735
2932,1544,1754
2933,1499,1792
2934,1464,1854
2935,1467,1871
2936,1482,1863
2937,1534,1802
2938,1590,1741
2939,1590,1728
2940,1581,1726
2941,1577,1739
2942,1579,1754
2943,1547,1791
2944,1495,1883
2945,1483,1881
2946,1513,1865
2947,1579,1804
2948,1624,1728
2949,1614,1727
2950,1612,1724
2951,1612,1726
2952,1608,1753
2953,1566,1788
2954,1517,1867
2955,1516,1871
2956,1535,1853
2957,1608,1786
2958,1644,1727
2959,1644,1704
2960,1641,1708
2961,1640,1711
2962,1632,1727
2963,1580,1805
2964,1544,1867
2965,1546,1886
2966,1576,1868
2967,1625,1801
2968,1673,1739
2969,1676,1738
2970,1670,1736
2971,1661,1725
2972,1656,1754
2973,1624,1803
2974,1567,1872
2975,1567,1887
2976,1591,1864
2977,1648,1787
2978,1695,1728
2979,1687,1738
2980,1689,1738
2981,1689,1741
2982,1678,1754
2983,1645,1806
2984,1598,1881
2985,1592,1900
2986,1624,1882
2987,1687,1804
2988,1722,1738
2989,1711,1736
2990,1707,1727
2991,1708,1737
2992,1709,1766
2993,1675,1805
2994,1627,1865
2995,1611,1880
2996,1643,1867
2997,1721,1788
2998,1771,1736
2999,1772,1726
3000,1790,1724
3001,1805,1723
3002,1768,1742
3003,1728,1801
3004,1705,1854
3005,1725,1883
3006,1785,1865
3007,1882,1786
3008,1902,1718
3009,1935,1720
3010,2010,1710
3011,1963,1724
3012,1981,1736
3013,1948,1791
3014,1885,1839
3015,1932,1865
3016,1992,1840
3017,2184,1752
3018,2202,1696
3019,2205,1688
3020,2239,1693
3021,2314,1694
3022,2456,1722
3023,2377,1772
3024,2312,1835
3025,2377,1848
3026,2522,1834
3027,2634,1774
3028,2683,1704
3029,2714,1707
3030,2762,1690
3031,2872,1693
3032,2857,1722
3033,2878,1784
3034,2905,1854
3035,2909,1867
3036,2956,1836
3037,3037,1800
3038,3048,1755
3039,3070,1771
3040,3087,1739
3041,3127,1736
3042,3098,1757
3043,3214,1807
3044,3004,1882
3045,2952,1871
3046,3070,1848
3047,3101,1785
3048,3088,1724
3049,3182,1722
3050,3181,1722
3051,3160,1711
3052,3145,1720
3053,3115,1755
3054,3016,1818
3055,3036,1823
3056,3056,1835
3057,3099,1771
3058,3051,1679
3059,3119,1708
3060,3102,1709
3061,3116,1719
3062,3150,1719
3063,3038,1754
3064,2938,1791
3065,2926,1849
3066,2924,1807
3067,3001,1724
3068,3067,1660
3069,3021,1663
3070,3032,1672
3071,2985,1678
3072,2968,1688
3073,2911,1736
3074,2857,1784
3075,2880,1806
3076,2871,1790
3077,2895,1707
3078,2893,1643
3079,2957,1671
3080,2912,1689
3081,2890,1679
3082,2909,1709
3083,2825,1786
3084,2749,1832
3085,2696,1821
3086,2874,1833
3087,2845,1757
3088,2793,1676
3089,2793,1689
3090,2779,1692
3091,2799,1674
3092,2816,1679
3093,2748,1738
3094,2671,1815
3095,2711,1823
3096,2652,1817
3097,2703,1737
3098,2747,1675
3099,2703,1704
3100,2733,1712
3101,2759,1721
3102,2680,1726
3103,2622,1798
3104,2615,1863
3105,2640,1879
3106,2591,1849
3107,2587,1772
3108,2684,1719
3109,2682,1696
3110,2634,1708
3111,2616,1709
3112,2600,1739
3113,2536,1773
3114,2477,1835
3115,2478,1864
3116,2523,1855
3117,2587,1774
3118,2586,1719
3119,2617,1703
3120,2587,1690
3121,2539,1696
3122,2519,1753
3123,2491,1789
3124,2426,1838
3125,2413,1886
3126,2489,1864
3127,2478,1800
3128,2505,1719
3129,2428,1704
3130,2477,1692
3131,2527,1711
3132,2413,1737
3133,2413,1771
3134,2347,1837
3135,2328,1853
3136,2378,1835
3137,2447,1774
3138,2458,1724
3139,2379,1722
3140,2366,1721
3141,2393,1724
3142,2409,1741
3143,2380,1790
3144,2344,1849
3145,2301,1854
3146,2296,1837
3147,2366,1769
3148,2474,1692
3149,2365,1692
3150,2333,1706
3151,2317,1703
3152,2296,1724
3153,2270,1768
3154,2221,1833
3155,2199,1869
3156,2237,1848
3157,2264,1785
3158,2299,1735
3159,2295,1710
3160,2254,1720
3161,2302,1712
3162,2281,1738
3163,2203,1787
3164,2124,1869
3165,2123,1887
3166,2157,1868
3167,2218,1817
3168,2234,1758
3169,2232,1752
3170,2215,1752
3171,2186,1756
3172,2169,1776
3173,2095,1839
3174,2045,1899
3175,2012,1917
3176,2015,1917
3177,2063,1840
3178,2025,1789
3179,1995,1785
3180,1948,1775
3181,1912,1776
3182,1865,1792
3183,1808,1847
3184,1722,1928
3185,1672,1943
3186,1659,1919
3187,1690,1871
3188,1688,1807
3189,1641,1791
3190,1597,1803
3191,1547,1804
3192,1485,1832
3193,1422,1869
3194,1340,1933
3195,1290,1945
3196,1276,1948
3197,1289,1869
3198,1278,1803
3199,1240,1804
3200,1210,1802
3201,1196,1800
3202,1165,1805
3203,1095,1868
3204,1024,1916
3205,1002,1930
3206,990,1915
3207,1021,1837
3208,1039,1785
3209,1020,1767
3210,1003,1772
3211,984,1757
3212,956,1787
3213,907,1831
3214,841,1898
3215,814,1918
3216,823,1901
3217,858,1823
3218,877,1758
3219,860,1758
3220,845,1768
3221,825,1756
3222,813,1769
3223,775,1820
3224,712,1887
3225,701,1902
3226,732,1887
3227,781,1822
3228,823,1760
3229,810,1752
3230,806,1743
3231,795,1759
3232,776,1783
3233,729,1834
3234,669,1897
3235,664,1919
3236,683,1899
3237,732,1837
3238,776,1789
3239,765,1758
3240,764,1771
3241,759,1740
3242,748,1767
3243,717,1817
3244,666,1899
3245,666,1915
3246,688,1898
3247,758,1817
3248,813,1756
3249,813,1752
3250,811,1756
3251,813,1752
3252,812,1773
3253,781,1834
3254,731,1887
3255,732,1912
3256,764,1886
3257,824,1823
