Counter,Channel1,Channel2
1686,2327,1577
1687,2281,1591
1688,2299,1560
1689,2316,1559
1690,2347,1576
1691,2332,1566
1692,2331,1597
1693,2344,1608
1694,2271,1578
1695,2238,1566
1696,2269,1576
1697,2272,1576
1698,2312,1583
1699,2280,1566
1700,2249,1562
1701,2247,1581
1702,2235,1593
1703,2249,1614
1704,2249,1608
1705,2235,1582
1706,2185,1577
1707,2171,1546
1708,2187,1547
1709,2186,1563
1710,2172,1561
1711,2158,1559
1712,2168,1583
1713,2160,1564
1714,2188,1563
1715,2200,1562
1716,2153,1560
1717,2168,1558
1718,2159,1565
1719,2120,1549
1720,2109,1559
1721,2109,1568
1722,2119,1560
1723,2111,1560
1724,2077,1546
1725,2104,1531
1726,2104,1559
1727,2079,1560
1728,2088,1548
1729,2063,1560
1730,2046,1565
1731,2043,1551
1732,2014,1535
1733,2015,1563
1734,2040,1574
1735,2014,1576
1736,2011,1577
1737,2024,1582
1738,1994,1564
1739,1982,1531
1740,1946,1549
1741,1943,1547
1742,1947,1549
1743,1903,1560
1744,1915,1567
1745,1959,1545
1746,1977,1532
1747,1932,1532
1748,1947,1517
1749,1951,1520
1750,1951,1545
1751,1946,1545
1752,1927,1544
1753,1903,1550
1754,1930,1565
1755,1912,1534
1756,1927,1535
1757,1882,1545
1758,1849,1534
1759,1852,1552
1760,1867,1559
1761,1868,1583
1762,1869,1565
1763,1884,1550
1764,1902,1550
1765,1870,1562
1766,1883,1559
1767,1864,1561
1768,1864,1558
1769,1808,1544
1770,1807,1533
1771,1772,1518
1772,1784,1534
1773,1806,1534
1774,1822,1535
1775,1816,1519
1776,1836,1518
1777,1804,1533
1778,1784,1528
1779,1754,1544
1780,1723,1546
1781,1739,1547
1782,1737,1528
1783,1784,1534
1784,1800,1547
1785,1791,1532
1786,1784,1548
1787,1756,1535
1788,1743,1531
1789,1705,1546
1790,1736,1546
1791,1719,1548
1792,1739,1544
1793,1720,1548
1794,1721,1549
1795,1726,1545
1796,1755,1527
1797,1757,1548
1798,1752,1534
1799,1720,1528
1800,1721,1549
1801,1679,1547
1802,1708,1512
1803,1723,1544
1804,1735,1545
1805,1736,1532
1806,1742,1530
1807,1737,1528
1808,1694,1530
1809,1674,1518
1810,1693,1534
1811,1692,1533
1812,1687,1533
1813,1687,1533
1814,1658,1564
1815,1662,1536
1816,1662,1549
1817,1661,1535
1818,1672,1545
1819,1695,1548
1820,1695,1560
1821,1694,1549
1822,1678,1544
1823,1677,1545
1824,1676,1536
1825,1675,1532
1826,1674,1517
1827,1657,1512
1828,1656,1515
1829,1625,1514
1830,1623,1536
1831,1640,1516
1832,1646,1545
1833,1629,1529
1834,1623,1517
1835,1626,1532
1836,1641,1518
1837,1646,1531
1838,1626,1545
1839,1598,1535
1840,1630,1535
1841,1614,1545
1842,1614,1550
1843,1629,1545
1844,1628,1545
1845,1656,1528
1846,1655,1533
1847,1626,1531
1848,1610,1545
1849,1612,1547
1850,1625,1548
1851,1609,1550
1852,1612,1547
1853,1613,1549
1854,1612,1534
1855,1608,1545
1856,1609,1531
1857,1612,1518
1858,1608,1529
1859,1582,1517
1860,1584,1529
1861,1583,1528
1862,1595,1520
1863,1599,1529
1864,1596,1533
1865,1596,1528
1866,1606,1531
1867,1592,1530
1868,1577,1518
1869,1575,1511
1870,1567,1520
1871,1592,1528
1872,1593,1526
1873,1594,1529
1874,1596,1546
1875,1598,1544
1876,1609,1532
1877,1566,1534
1878,1562,1528
1879,1545,1530
1880,1583,1548
1881,1593,1557
1882,1595,1547
1883,1597,1535
1884,1598,1529
1885,1624,1544
1886,1608,1544
1887,1583,1544
1888,1608,1534
1889,1592,1530
1890,1597,1548
1891,1596,1534
1892,1625,1546
1893,1608,1534
1894,1599,1519
1895,1600,1549
1896,1596,1546
1897,1593,1532
1898,1597,1561
1899,1579,1561
1900,1593,1548
1901,1584,1551
1902,1611,1562
1903,1609,1560
1904,1614,1562
1905,1611,1561
1906,1612,1560
1907,1627,1565
1908,1580,1559
1909,1562,1562
1910,1564,1563
1911,1592,1584
1912,1608,1590
1913,1597,1580
1914,1547,1563
1915,1497,1531
1916,1464,1533
1917,1416,1530
1918,1374,1499
1919,1336,1498
1920,1295,1497
1921,1241,1467
1922,1224,1480
1923,1198,1480
1924,1150,1482
1925,1118,1468
1926,1081,1438
1927,1064,1436
1928,1037,1433
1929,1003,1433
1930,971,1450
1931,925,1435
1932,887,1418
1933,858,1404
1934,839,1401
1935,809,1389
1936,779,1370
1937,749,1354
1938,729,1352
1939,714,1338
1940,697,1355
1941,669,1336
1942,650,1321
1943,648,1305
1944,634,1304
1945,655,1295
1946,634,1273
1947,616,1261
1948,605,1255
1949,601,1222
1950,583,1228
1951,557,1194
1952,570,1194
1953,570,1196
1954,568,1213
1955,551,1195
1956,536,1180
1957,504,1183
1958,491,1180
1959,495,1166
1960,496,1166
1961,491,1175
1962,494,1166
1963,472,1176
1964,473,1180
1965,496,1150
1966,502,1148
1967,488,1136
1968,474,1143
1969,463,1134
1970,473,1151
1971,471,1148
1972,460,1119
1973,471,1135
1974,475,1151
1975,491,1148
1976,478,1176
1977,448,1159
1978,443,1163
1979,442,1163
1980,432,1148
1981,444,1179
1982,463,1175
1983,474,1178
1984,474,1192
1985,477,1212
1986,473,1207
1987,458,1223
1988,443,1226
1989,442,1241
1990,447,1240
1991,455,1232
1992,459,1258
1993,474,1241
1994,459,1259
1995,471,1257
1996,458,1256
1997,445,1263
1998,442,1271
1999,447,1272
2000,475,1291
2001,464,1295
2002,476,1295
2003,491,1294
2004,492,1292
2005,509,1292
2006,523,1293
2007,535,1309
2008,537,1306
2009,540,1309
2010,541,1323
2011,536,1322
2012,557,1322
2013,587,1321
2014,600,1325
2015,624,1325
2016,631,1324
2017,633,1322
2018,637,1335
2019,637,1323
2020,652,1343
2021,667,1354
2022,687,1339
2023,702,1352
2024,726,1368
2025,748,1359
2026,762,1368
2027,779,1360
2028,776,1368
2029,777,1360
2030,783,1359
2031,807,1384
2032,812,1372
2033,830,1372
2034,842,1375
2035,847,1384
2036,860,1372
2037,856,1375
2038,855,1376
2039,857,1371
2040,862,1400
2041,860,1387
2042,877,1389
2043,890,1391
2044,910,1407
2045,925,1402
2046,938,1388
2047,937,1399
2048,923,1385
2049,937,1385
2050,943,1399
2051,953,1421
2052,967,1419
2053,970,1406
2054,988,1423
2055,1002,1415
2056,1001,1391
2057,1004,1401
2058,1008,1403
2059,1017,1403
2060,1035,1430
2061,1040,1424
2062,1038,1431
2063,1054,1423
2064,1070,1434
2065,1081,1436
2066,1084,1433
2067,1084,1432
2068,1082,1419
2069,1086,1419
2070,1095,1422
2071,1080,1422
2072,1098,1418
2073,1111,1434
2074,1126,1450
2075,1132,1437
2076,1148,1435
2077,1146,1435
2078,1144,1448
2079,1144,1437
2080,1148,1453
2081,1161,1454
2082,1165,1448
2083,1163,1451
2084,1168,1454
2085,1181,1465
2086,1183,1467
2087,1184,1466
2088,1176,1451
2089,1176,1452
2090,1179,1466
2091,1182,1481
2092,1179,1486
2093,1194,1468
2094,1209,1470
2095,1226,1482
2096,1225,1482
2097,1213,1480
2098,1213,1454
2099,1213,1465
2100,1215,1470
2101,1198,1464
2102,1207,1451
2103,1213,1448
2104,1226,1456
2105,1231,1467
2106,1246,1466
2107,1245,1466
2108,1232,1471
2109,1241,1470
2110,1244,1486
2111,1232,1479
2112,1247,1485
2113,1260,1479
2114,1278,1487
2115,1275,1495
2116,1278,1485
2117,1274,1485
2118,1274,1497
2119,1279,1479
2120,1278,1499
2121,1277,1488
2122,1279,1496
2123,1290,1486
2124,1292,1485
2125,1311,1496
2126,1306,1483
2127,1304,1479
2128,1296,1484
2129,1305,1481
2130,1309,1497
2131,1293,1468
2132,1310,1479
2133,1321,1472
2134,1327,1481
2135,1344,1483
2136,1352,1468
2137,1341,1467
2138,1336,1483
2139,1337,1480
2140,1339,1484
2141,1342,1496
2142,1353,1482
2143,1355,1484
2144,1352,1495
2145,1356,1472
2146,1370,1496
2147,1367,1484
2148,1353,1497
2149,1353,1483
2150,1358,1499
2151,1358,1494
2152,1369,1484
2153,1372,1496
2154,1371,1498
2155,1373,1512
2156,1385,1503
2157,1376,1501
2158,1374,1501
2159,1382,1502
2160,1369,1494
2161,1357,1495
2162,1375,1515
2163,1386,1511
2164,1401,1502
2165,1403,1499
2166,1399,1500
2167,1400,1515
2168,1404,1515
2169,1405,1516
2170,1403,1528
2171,1401,1517
2172,1403,1517
2173,1417,1527
2174,1419,1517
2175,1423,1518
2176,1420,1515
2177,1408,1512
2178,1404,1498
2179,1417,1515
2180,1418,1528
2181,1423,1518
2182,1432,1528
2183,1434,1529
2184,1450,1530
2185,1438,1519
2186,1432,1516
2187,1421,1517
2188,1423,1513
2189,1437,1531
2190,1431,1514
2191,1432,1512
2192,1437,1518
2193,1446,1516
2194,1464,1512
2195,1464,1514
2196,1451,1533
2197,1451,1526
2198,1449,1526
2199,1453,1528
2200,1440,1519
2201,1454,1516
2202,1453,1527
2203,1453,1529
2204,1466,1533
2205,1464,1515
2206,1455,1517
2207,1448,1515
2208,1450,1516
2209,1450,1516
2210,1453,1529
2211,1464,1531
2212,1466,1532
2213,1465,1529
2214,1464,1527
2215,1464,1518
2216,1465,1519
2217,1464,1513
2218,1454,1503
2219,1452,1513
2220,1431,1513
2221,1437,1503
2222,1452,1515
2223,1455,1533
2224,1482,1530
2225,1470,1529
2226,1455,1533
2227,1449,1546
2228,1464,1548
2229,1448,1545
2230,1439,1545
2231,1439,1531
2232,1437,1533
2233,1448,1531
2234,1454,1532
2235,1466,1533
2236,1454,1543
2237,1449,1533
2238,1436,1518
2239,1423,1514
2240,1434,1532
2241,1432,1532
2242,1432,1536
2243,1423,1547
2244,1450,1546
2245,1448,1532
2246,1435,1534
2247,1436,1533
2248,1416,1532
2249,1416,1545
2250,1420,1529
2251,1448,1531
2252,1471,1528
2253,1503,1533
2254,1547,1544
2255,1564,1545
2256,1550,1545
2257,1545,1547
2258,1578,1545
2259,1596,1534
2260,1608,1533
2261,1612,1574
2262,1624,1564
2263,1625,1561
2264,1640,1559
2265,1671,1536
2266,1676,1534
2267,1720,1562
2268,1767,1564
2269,1787,1567
2270,1820,1576
2271,1837,1544
2272,1834,1535
2273,1881,1563
2274,1902,1550
2275,1899,1548
2276,1942,1528
2277,1965,1519
2278,1983,1502
2279,1994,1498
2280,2012,1486
2281,2063,1494
2282,2088,1514
2283,2108,1516
2284,2104,1496
2285,2092,1499
2286,2119,1497
2287,2156,1511
2288,2169,1513
2289,2201,1502
2290,2156,1532
2291,2201,1532
2292,2186,1514
2293,2206,1547
2294,2268,1518
2295,2299,1534
2296,2315,1544
2297,2359,1547
2298,2348,1562
2299,2332,1564
2300,2345,1593
2301,2328,1597
2302,2378,1614
2303,2414,1595
2304,2462,1576
2305,2439,1563
2306,2410,1599
2307,2458,1628
2308,2506,1598
2309,2542,1631
2310,2525,1614
2311,2551,1623
2312,2552,1646
2313,2541,1644
2314,2505,1630
2315,2504,1655
2316,2535,1655
2317,2556,1659
2318,2560,1643
2319,2557,1642
2320,2622,1645
2321,2683,1675
2322,2663,1673
2323,2583,1692
2324,2621,1695
2325,2647,1692
2326,2652,1673
2327,2668,1688
2328,2669,1675
2329,2632,1689
2330,2632,1691
2331,2664,1696
2332,2685,1722
2333,2695,1722
2334,2696,1690
2335,2669,1694
2336,2686,1696
2337,2667,1688
2338,2649,1704
2339,2649,1695
2340,2608,1720
2341,2650,1707
2342,2664,1723
2343,2687,1724
2344,2699,1710
2345,2679,1705
2346,2682,1741
2347,2620,1737
2348,2585,1720
2349,2568,1742
2350,2572,1754
2351,2601,1743
2352,2634,1770
2353,2654,1768
2354,2653,1774
2355,2652,1754
2356,2633,1756
2357,2558,1738
2358,2554,1741
2359,2570,1755
2360,2541,1770
2361,2542,1785
2362,2568,1783
2363,2588,1759
2364,2558,1757
2365,2573,1768
2366,2536,1739
2367,2458,1735
2368,2429,1706
2369,2457,1756
2370,2473,1774
2371,2472,1740
2372,2473,1728
2373,2487,1724
2374,2478,1738
2375,2459,1727
2376,2447,1727
2377,2415,1720
2378,2409,1709
2379,2410,1722
2380,2411,1739
2381,2392,1757
2382,2349,1738
2383,2346,1719
2384,2350,1720
2385,2351,1705
2386,2328,1712
2387,2312,1710
2388,2302,1720
2389,2312,1739
2390,2269,1727
2391,2236,1735
2392,2265,1708
2393,2264,1692
2394,2251,1711
2395,2238,1707
2396,2183,1711
2397,2137,1721
2398,2138,1720
2399,2156,1694
2400,2185,1709
2401,2192,1703
2402,2168,1693
2403,2158,1692
2404,2166,1693
2405,2135,1691
2406,2126,1694
2407,2109,1677
2408,2104,1664
2409,2109,1689
2410,2089,1677
2411,2072,1675
2412,2046,1678
2413,2042,1688
2414,2045,1672
2415,2055,1678
2416,2010,1662
2417,1983,1659
2418,1977,1689
2419,1975,1677
2420,1982,1690
2421,1992,1676
2422,1959,1672
2423,1963,1676
2424,1981,1691
2425,2009,1673
2426,1999,1660
2427,1964,1659
2428,1945,1662
2429,1931,1656
2430,1931,1645
2431,1931,1647
2432,1916,1647
2433,1928,1657
2434,1912,1656
2435,1917,1658
2436,1869,1644
2437,1867,1647
2438,1848,1615
2439,1834,1626
2440,1854,1657
2441,1866,1647
2442,1837,1642
2443,1868,1645
2444,1886,1656
2445,1856,1614
2446,1837,1615
2447,1815,1611
2448,1833,1624
2449,1820,1632
2450,1847,1688
2451,1864,1673
2452,1852,1663
2453,1832,1695
2454,1854,1696
2455,1895,1694
2456,1855,1659
2457,1869,1689
2458,1879,1708
2459,1863,1664
2460,1820,1689
2461,1850,1691
2462,1862,1678
2463,1881,1695
2464,1871,1688
2465,1838,1687
2466,1799,1679
2467,1790,1658
2468,1815,1658
2469,1821,1657
2470,1855,1692
2471,1867,1672
2472,1886,1676
2473,1879,1689
2474,1839,1677
2475,1838,1672
2476,1854,1673
2477,1850,1677
2478,1830,1664
2479,1819,1662
2480,1806,1688
2481,1799,1679
2482,1787,1676
2483,1768,1660
2484,1743,1660
2485,1771,1647
2486,1801,1657
2487,1801,1661
2488,1802,1662
2489,1773,1641
2490,1769,1641
2491,1790,1656
2492,1773,1661
2493,1754,1656
2494,1752,1642
2495,1756,1645
2496,1760,1662
2497,1740,1627
2498,1738,1640
2499,1738,1644
2500,1736,1645
2501,1708,1646
2502,1710,1640
2503,1721,1642
2504,1722,1645
2505,1736,1628
2506,1754,1646
2507,1736,1643
2508,1704,1642
2509,1690,1624
2510,1694,1629
2511,1707,1638
2512,1724,1628
2513,1720,1627
2514,1709,1624
2515,1725,1631
2516,1710,1629
2517,1695,1622
2518,1677,1624
2519,1663,1625
2520,1661,1609
2521,1660,1616
2522,1659,1625
2523,1656,1628
2524,1690,1642
2525,1690,1624
2526,1663,1626
2527,1655,1596
2528,1657,1608
2529,1674,1626
2530,1677,1614
2531,1675,1611
2532,1660,1609
2533,1646,1614
2534,1687,1630
2535,1692,1616
2536,1642,1600
2537,1625,1611
2538,1630,1612
2539,1611,1609
2540,1611,1629
2541,1661,1625
2542,1672,1615
2543,1674,1624
2544,1657,1615
2545,1673,1624
2546,1613,1615
2547,1612,1609
2548,1629,1595
2549,1640,1593
2550,1632,1582
2551,1661,1596
2552,1671,1597
2553,1639,1596
2554,1641,1598
2555,1624,1592
2556,1632,1610
2557,1626,1593
2558,1656,1614
2559,1630,1577
2560,1625,1580
2561,1609,1594
2562,1599,1592
2563,1605,1590
2564,1629,1596
2565,1644,1592
2566,1624,1579
2567,1626,1591
2568,1598,1583
2569,1592,1595
2570,1608,1594
2571,1598,1595
2572,1591,1608
2573,1595,1595
2574,1596,1592
2575,1606,1578
2576,1592,1582
2577,1596,1578
2578,1608,1583
2579,1606,1592
2580,1594,1593
2581,1597,1594
2582,1597,1592
2583,1606,1577
2584,1625,1623
2585,1616,1584
2586,1608,1577
2587,1611,1581
2588,1595,1595
2589,1575,1583
2590,1563,1582
2591,1548,1580
2592,1566,1565
2593,1583,1578
2594,1577,1580
2595,1599,1579
2596,1608,1564
2597,1607,1560
2598,1591,1549
2599,1565,1549
2600,1576,1562
2601,1567,1567
2602,1563,1566
2603,1594,1579
2604,1592,1580
2605,1610,1582
2606,1591,1593
2607,1597,1581
2608,1593,1577
2609,1582,1566
2610,1579,1565
2611,1596,1580
2612,1583,1568
2613,1565,1581
2614,1566,1582
2615,1584,1579
2616,1591,1567
2617,1575,1579
2618,1566,1562
2619,1565,1563
2620,1566,1576
2621,1559,1581
2622,1565,1592
2623,1544,1592
2624,1560,1582
2625,1579,1578
2626,1567,1575
2627,1576,1580
2628,1559,1578
2629,1564,1565
2630,1578,1574
2631,1576,1566
2632,1576,1559
2633,1579,1579
2634,1576,1576
2635,1581,1563
2636,1577,1576
2637,1548,1560
2638,1536,1535
2639,1550,1564
2640,1551,1545
2641,1562,1559
2642,1576,1550
2643,1576,1580
2644,1577,1578
2645,1581,1577
2646,1581,1563
2647,1564,1578
2648,1575,1568
2649,1561,1561
2650,1593,1578
2651,1591,1580
2652,1579,1563
2653,1590,1566
2654,1599,1580
2655,1597,1563
2656,1599,1562
2657,1566,1563
2658,1549,1545
2659,1552,1564
2660,1576,1579
2661,1580,1578
2662,1582,1564
2663,1581,1561
2664,1593,1574
2665,1598,1564
2666,1595,1563
2667,1580,1565
2668,1581,1563
2669,1578,1563
2670,1592,1560
2671,1582,1549
2672,1551,1564
2673,1549,1576
2674,1574,1567
2675,1612,1579
2676,1627,1577
2677,1581,1561
2678,1518,1551
2679,1485,1544
2680,1465,1564
2681,1435,1566
2682,1385,1550
2683,1354,1550
2684,1310,1533
2685,1262,1500
2686,1232,1502
2687,1192,1481
2688,1160,1480
2689,1116,1484
2690,1080,1484
2691,1052,1480
2692,1015,1448
2693,968,1452
2694,936,1437
2695,904,1435
2696,889,1408
2697,844,1408
2698,824,1401
2699,792,1385
2700,748,1375
2701,729,1357
2702,702,1344
2703,702,1336
2704,701,1321
2705,699,1323
2706,684,1326
2707,654,1324
2708,632,1322
2709,606,1319
2710,603,1340
2711,591,1319
2712,587,1307
2713,575,1287
2714,585,1274
2715,585,1277
2716,573,1273
2717,566,1273
2718,526,1256
2719,511,1247
2720,522,1256
2721,508,1257
2722,507,1256
2723,508,1244
2724,508,1242
2725,508,1213
2726,509,1240
2727,492,1229
2728,489,1240
2729,490,1227
2730,478,1240
2731,490,1227
2732,503,1239
2733,508,1209
2734,512,1195
2735,526,1207
2736,519,1194
2737,507,1213
2738,493,1212
2739,489,1226
2740,476,1243
2741,479,1241
2742,475,1230
2743,456,1231
2744,459,1242
2745,472,1244
2746,447,1227
2747,444,1241
2748,431,1246
2749,427,1261
2750,424,1263
2751,413,1260
2752,415,1258
2753,413,1245
2754,413,1270
2755,429,1258
2756,429,1255
2757,412,1257
2758,397,1273
2759,407,1272
2760,409,1262
2761,413,1274
2762,411,1248
2763,426,1258
2764,438,1287
2765,456,1290
2766,458,1276
2767,463,1288
2768,475,1289
2769,472,1288
2770,490,1311
2771,503,1320
2772,511,1310
2773,523,1307
2774,538,1318
2775,555,1320
2776,560,1322
2777,571,1318
2778,569,1320
2779,573,1307
2780,589,1324
2781,607,1340
2782,631,1343
2783,638,1343
2784,651,1341
2785,668,1356
2786,697,1356
2787,688,1358
2788,696,1355
2789,709,1354
2790,698,1355
2791,731,1371
2792,744,1374
2793,761,1386
2794,778,1388
2795,793,1384
2796,797,1373
2797,808,1388
2798,809,1388
2799,809,1374
2800,814,1399
2801,825,1400
2802,842,1390
2803,840,1402
2804,845,1402
2805,874,1391
2806,870,1384
2807,860,1391
2808,858,1403
2809,874,1388
2810,878,1405
2811,891,1416
2812,906,1404
2813,919,1416
2814,936,1417
2815,953,1405
2816,959,1401
2817,956,1416
2818,951,1406
2819,954,1406
2820,955,1399
2821,972,1401
2822,988,1388
2823,1013,1407
2824,1018,1417
2825,1032,1403
2826,1033,1403
2827,1035,1401
2828,1034,1418
2829,1024,1421
2830,1037,1435
2831,1040,1438
2832,1053,1420
2833,1054,1420
2834,1069,1432
2835,1084,1436
2836,1080,1433
2837,1082,1435
2838,1085,1421
2839,1087,1407
2840,1111,1434
2841,1111,1448
2842,1116,1451
2843,1130,1455
2844,1145,1455
2845,1159,1452
2846,1159,1451
2847,1162,1449
2848,1166,1448
2849,1167,1446
2850,1166,1437
2851,1194,1451
2852,1211,1453
2853,1196,1450
2854,1214,1449
2855,1225,1439
2856,1225,1439
2857,1224,1437
2858,1209,1439
2859,1212,1440
2860,1216,1448
2861,1225,1454
2862,1228,1454
2863,1213,1451
2864,1241,1452
2865,1258,1467
2866,1255,1437
2867,1257,1463
2868,1256,1455
2869,1246,1470
2870,1257,1452
2871,1260,1464
2872,1271,1468
2873,1262,1464
2874,1274,1463
2875,1289,1468
2876,1290,1466
2877,1289,1470
2878,1287,1470
2879,1280,1478
2880,1288,1484
2881,1294,1486
2882,1304,1483
2883,1311,1479
2884,1320,1484
2885,1325,1485
2886,1327,1477
2887,1322,1479
2888,1308,1482
2889,1309,1484
2890,1325,1495
2891,1325,1496
2892,1339,1485
2893,1340,1482
2894,1342,1495
2895,1368,1481
2896,1359,1486
2897,1355,1480
2898,1351,1497
2899,1352,1480
2900,1356,1498
2901,1358,1500
2902,1371,1486
2903,1371,1497
2904,1383,1501
2905,1388,1501
2906,1383,1480
2907,1374,1486
2908,1372,1486
2909,1369,1497
2910,1358,1514
2911,1387,1512
2912,1389,1512
2913,1387,1501
2914,1388,1500
2915,1389,1510
2916,1401,1502
2917,1386,1518
2918,1389,1512
2919,1383,1500
2920,1388,1531
2921,1391,1514
2922,1389,1499
2923,1385,1498
2924,1389,1514
2925,1400,1503
2926,1414,1512
2927,1399,1514
2928,1390,1503
2929,1400,1503
2930,1391,1517
2931,1389,1528
2932,1386,1515
2933,1402,1503
2934,1402,1528
2935,1391,1528
2936,1400,1527
2937,1389,1516
2938,1400,1518
2939,1388,1519
2940,1388,1517
2941,1384,1530
2942,1384,1529
2943,1387,1518
2944,1389,1529
2945,1390,1535
2946,1383,1528
2947,1352,1517
2948,1343,1517
2949,1326,1511
2950,1342,1517
2951,1359,1531
2952,1370,1527
2953,1371,1519
2954,1368,1519
2955,1373,1530
2956,1375,1518
2957,1374,1530
2958,1375,1535
2959,1371,1530
2960,1375,1545
2961,1370,1545
2962,1405,1532
2963,1434,1532
2964,1448,1548
2965,1449,1559
2966,1439,1549
2967,1432,1546
2968,1465,1547
2969,1503,1546
2970,1531,1546
2971,1544,1562
2972,1503,1531
2973,1534,1548
2974,1549,1550
2975,1580,1564
2976,1577,1546
2977,1529,1548
2978,1594,1594
2979,1598,1577
2980,1640,1577
2981,1709,1583
2982,1720,1565
2983,1772,1578
2984,1815,1591
2985,1847,1594
2986,1898,1591
2987,1885,1626
2988,1902,1629
2989,1903,1624
2990,1931,1661
2991,1981,1678
2992,1917,1661
2993,1898,1672
2994,1979,1687
2995,2057,1692
2996,2104,1689
2997,2110,1688
2998,2152,1678
2999,2160,1660
3000,2169,1676
3001,2152,1672
3002,2183,1695
3003,2185,1687
3004,2186,1689
3005,2266,1693
3006,2280,1694
3007,2294,1689
3008,2281,1696
3009,2328,1725
3010,2345,1742
3011,2345,1757
3012,2313,1750
3013,2298,1727
3014,2329,1739
3015,2374,1772
3016,2424,1754
3017,2462,1758
3018,2478,1759
3019,2475,1752
3020,2509,1771
3021,2538,1774
3022,2536,1757
3023,2556,1786
3024,2554,1774
3025,2589,1783
3026,2617,1785
3027,2573,1785
3028,2556,1783
3029,2607,1805
3030,2623,1785
3031,2619,1790
3032,2633,1770
3033,2623,1769
3034,2635,1799
3035,2670,1773
3036,2665,1769
3037,2686,1784
3038,2639,1774
3039,2560,1788
3040,2652,1815
3041,2729,1788
3042,2764,1790
3043,2779,1784
3044,2792,1801
3045,2780,1804
3046,2731,1786
3047,2680,1783
3048,2683,1804
3049,2635,1792
3050,2619,1806
3051,2570,1806
3052,2669,1786
3053,2744,1785
3054,2751,1788
3055,2716,1801
3056,2701,1773
3057,2701,1771
3058,2715,1771
3059,2635,1784
3060,2634,1792
3061,2614,1774
3062,2603,1756
3063,2680,1758
3064,2651,1774
3065,2654,1774
3066,2654,1792
3067,2621,1772
3068,2624,1758
3069,2600,1757
3070,2575,1784
3071,2526,1754
3072,2492,1728
3073,2551,1752
3074,2573,1769
3075,2553,1743
3076,2559,1736
3077,2568,1740
3078,2526,1736
3079,2511,1722
3080,2510,1741
3081,2506,1737
3082,2507,1735
3083,2477,1726
3084,2459,1720
3085,2472,1723
3086,2458,1720
3087,2456,1707
3088,2438,1721
3089,2414,1710
3090,2413,1708
3091,2426,1711
3092,2398,1696
3093,2380,1721
3094,2396,1712
3095,2350,1703
3096,2329,1710
3097,2348,1727
3098,2343,1727
3099,2329,1735
3100,2328,1723
3101,2301,1724
3102,2331,1736
3103,2296,1722
3104,2299,1707
3105,2296,1703
3106,2270,1675
3107,2265,1722
3108,2268,1736
3109,2254,1726
3110,2254,1719
3111,2266,1742
3112,2262,1725
3113,2255,1721
3114,2263,1724
3115,2218,1721
3116,2183,1693
3117,2189,1687
3118,2237,1722
3119,2247,1692
3120,2216,1691
3121,2184,1673
3122,2155,1673
3123,2183,1692
3124,2154,1690
3125,2122,1656
3126,2138,1660
3127,2153,1661
3128,2119,1671
3129,2079,1660
3130,2062,1659
3131,2057,1656
3132,2062,1672
3133,2095,1672
3134,2104,1675
3135,2122,1695
3136,2094,1672
3137,2089,1655
3138,2048,1657
3139,2044,1671
3140,2042,1678
3141,2058,1676
3142,2042,1646
3143,2014,1639
3144,2029,1638
3145,2043,1643
3146,2027,1639
3147,1995,1631
3148,1995,1646
3149,1991,1644
3150,1981,1629
3151,1992,1655
3152,1959,1624
3153,1916,1639
3154,1913,1632
3155,1916,1641
3156,1913,1646
3157,1901,1640
3158,1897,1642
3159,1900,1644
3160,1820,1641
3161,1821,1640
3162,1839,1646
3163,1872,1658
3164,1896,1640
3165,1900,1628
3166,1895,1644
3167,1865,1623
3168,1865,1613
3169,1868,1624
3170,1850,1641
3171,1822,1624
3172,1819,1624
3173,1817,1627
3174,1830,1642
3175,1823,1631
3176,1803,1623
3177,1786,1596
3178,1775,1599
3179,1759,1615
3180,1783,1641
3181,1798,1614
3182,1788,1631
3183,1802,1640
3184,1789,1624
3185,1775,1632
3186,1791,1640
3187,1787,1629
3188,1758,1611
3189,1754,1610
3190,1738,1627
3191,1711,1630
3192,1705,1598
3193,1724,1598
3194,1783,1615
3195,1788,1597
3196,1776,1607
3197,1771,1614
3198,1721,1608
3199,1708,1608
3200,1720,1613
3201,1722,1594
3202,1758,1592
3203,1720,1595
3204,1706,1580
3205,1704,1580
3206,1707,1597
3207,1724,1583
3208,1726,1578
3209,1726,1577
3210,1706,1565
3211,1720,1579
3212,1722,1575
3213,1726,1580
3214,1741,1583
3215,1726,1591
3216,1678,1595
3217,1656,1600
3218,1688,1581
3219,1736,1598
3220,1724,1595
3221,1723,1583
3222,1710,1582
3223,1679,1577
3224,1705,1579
3225,1704,1593
3226,1680,1579
3227,1671,1567
3228,1654,1561
3229,1658,1583
3230,1644,1592
3231,1641,1595
3232,1657,1592
3233,1648,1578
3234,1661,1583
3235,1645,1582
3236,1647,1581
3237,1646,1582
3238,1626,1584
3239,1627,1575
3240,1641,1579
3241,1644,1592
3242,1629,1583
3243,1612,1579
3244,1624,1577
3245,1643,1582
3246,1645,1577
3247,1643,1580
3248,1644,1566
3249,1647,1593
3250,1646,1581
3251,1642,1578
3252,1640,1580
3253,1640,1581
3254,1629,1567
3255,1624,1567
3256,1612,1579
3257,1615,1579
3258,1613,1575
3259,1580,1582
3260,1595,1595
3261,1624,1592
3262,1626,1578
3263,1629,1593
3264,1655,1579
3265,1661,1577
3266,1647,1576
3267,1644,1576
