Counter,Channel1,Channel2
1660,1726,1518
1661,1738,1504
1662,1704,1546
1663,1578,1807
1664,1512,1983
1665,1516,2008
1666,1615,1837
1667,1736,1614
1668,1739,1567
1669,1735,1551
1670,1724,1529
1671,1736,1518
1672,1705,1582
1673,1576,1831
1674,1513,2009
1675,1527,2039
1676,1624,1864
1677,1737,1631
1678,1751,1578
1679,1754,1551
1680,1752,1535
1681,1755,1516
1682,1725,1577
1683,1607,1832
1684,1534,1991
1685,1546,2026
1686,1655,1854
1687,1782,1630
1688,1783,1577
1689,1784,1563
1690,1773,1551
1691,1784,1530
1692,1756,1577
1693,1626,1817
1694,1550,2012
1695,1563,2041
1696,1661,1866
1697,1775,1631
1698,1787,1596
1699,1789,1576
1700,1789,1560
1701,1786,1534
1702,1768,1593
1703,1641,1837
1704,1576,2010
1705,1576,2038
1706,1675,1870
1707,1800,1643
1708,1800,1595
1709,1804,1578
1710,1808,1576
1711,1806,1544
1712,1785,1599
1713,1645,1837
1714,1592,2026
1715,1599,2046
1716,1707,1887
1717,1818,1660
1718,1835,1608
1719,1833,1594
1720,1823,1565
1721,1819,1560
1722,1804,1610
1723,1662,1867
1724,1595,2039
1725,1608,2073
1726,1705,1901
1727,1816,1671
1728,1822,1614
1729,1833,1595
1730,1832,1590
1731,1822,1578
1732,1802,1623
1733,1675,1878
1734,1610,2041
1735,1614,2074
1736,1722,1914
1737,1834,1686
1738,1838,1627
1739,1832,1593
1740,1821,1577
1741,1832,1576
1742,1806,1623
1743,1674,1853
1744,1596,2031
1745,1614,2078
1746,1707,1914
1747,1822,1676
1748,1831,1623
1749,1822,1608
1750,1834,1591
1751,1831,1581
1752,1803,1628
1753,1674,1882
1754,1600,2045
1755,1611,2079
1756,1708,1930
1757,1832,1704
1758,1835,1641
1759,1835,1613
1760,1838,1596
1761,1838,1595
1762,1806,1629
1763,1678,1870
1764,1613,2044
1765,1615,2089
1766,1722,1917
1767,1838,1689
1768,1839,1625
1769,1848,1596
1770,1848,1593
1771,1848,1567
1772,1820,1608
1773,1690,1855
1774,1614,2042
1775,1625,2087
1776,1721,1912
1777,1836,1687
1778,1840,1630
1779,1838,1614
1780,1837,1594
1781,1836,1578
1782,1816,1623
1783,1689,1869
1784,1624,2031
1785,1638,2078
1786,1726,1913
1787,1848,1672
1788,1880,1612
1789,1900,1639
1790,1912,1625
1791,1912,1597
1792,1902,1645
1793,1800,1914
1794,1736,2063
1795,1743,2108
1796,1869,1968
1797,2010,1758
1798,2041,1706
1799,2061,1704
1800,2078,1677
1801,2089,1678
1802,2092,1751
1803,1992,2012
1804,1946,2200
1805,1963,2238
1806,2092,2106
1807,2223,1870
1808,2248,1818
1809,2270,1821
1810,2298,1831
1811,2312,1822
1812,2297,1868
1813,2188,2127
1814,2125,2319
1815,2152,2367
1816,2255,2237
1817,2380,2026
1818,2393,1980
1819,2398,1980
1820,2395,1980
1821,2400,1982
1822,2393,2058
1823,2269,2285
1824,2201,2479
1825,2200,2540
1826,2286,2408
1827,2395,2174
1828,2400,2124
1829,2410,2106
1830,2393,2075
1831,2379,2064
1832,2362,2096
1833,2221,2334
1834,2136,2508
1835,2135,2557
1836,2220,2397
1837,2329,2158
1838,2343,2104
1839,2331,2075
1840,2318,2044
1841,2313,2028
1842,2283,2060
1843,2143,2300
1844,2063,2478
1845,2063,2509
1846,2157,2346
1847,2271,2105
1848,2286,2029
1849,2281,1999
1850,2280,1977
1851,2270,1962
1852,2237,1995
1853,2109,2232
1854,2042,2408
1855,2046,2443
1856,2139,2299
1857,2252,2058
1858,2252,1981
1859,2253,1951
1860,2251,1928
1861,2235,1903
1862,2217,1944
1863,2089,2175
1864,2007,2362
1865,2010,2396
1866,2104,2236
1867,2217,1992
1868,2233,1930
1869,2222,1899
1870,2219,1897
1871,2216,1880
1872,2187,1900
1873,2064,2137
1874,1990,2317
1875,1992,2361
1876,2087,2203
1877,2203,1965
1878,2218,1901
1879,2207,1881
1880,2216,1854
1881,2205,1835
1882,2175,1866
1883,2056,2104
1884,1976,2297
1885,1965,2336
1886,2061,2173
1887,2184,1931
1888,2189,1854
1889,2187,1838
1890,2184,1819
1891,2186,1804
1892,2160,1837
1893,2025,2060
1894,1947,2248
1895,1946,2296
1896,2028,2153
1897,2152,1910
1898,2168,1837
1899,2154,1816
1900,2144,1800
1901,2152,1787
1902,2122,1805
1903,1995,2041
1904,1913,2218
1905,1911,2270
1906,1991,2126
1907,2110,1885
1908,2122,1816
1909,2120,1786
1910,2110,1760
1911,2108,1756
1912,2087,1776
1913,1947,2009
1914,1866,2203
1915,1867,2248
1916,1947,2090
1917,2064,1848
1918,2077,1775
1919,2064,1753
1920,2074,1737
1921,2064,1720
1922,2042,1739
1923,1916,1977
1924,1837,2169
1925,1852,2203
1926,1946,2059
1927,2077,1820
1928,2092,1770
1929,2076,1742
1930,2073,1710
1931,2078,1706
1932,2059,1723
1933,1944,1965
1934,1868,2166
1935,1863,2233
1936,1943,2088
1937,2057,1833
1938,2075,1757
1939,2060,1754
1940,2043,1726
1941,2040,1719
1942,2009,1740
1943,1882,1967
1944,1802,2158
1945,1791,2215
1946,1884,2074
1947,1996,1834
1948,1998,1755
1949,1995,1726
1950,1996,1708
1951,1994,1705
1952,1966,1736
1953,1838,1966
1954,1756,2156
1955,1769,2201
1956,1854,2046
1957,1976,1816
1958,1997,1743
1959,1995,1722
1960,1997,1691
1961,1994,1674
1962,1979,1704
1963,1852,1933
1964,1773,2126
1965,1769,2184
1966,1855,2041
1967,1995,1805
1968,2010,1724
1969,2008,1704
1970,2009,1688
1971,2009,1672
1972,1996,1693
1973,1870,1931
1974,1787,2124
1975,1789,2175
1976,1882,2028
1977,1997,1787
1978,2008,1707
1979,2009,1690
1980,2010,1687
1981,2009,1672
1982,1983,1693
1983,1865,1934
1984,1770,2122
1985,1758,2159
1986,1853,2012
1987,1967,1769
1988,1979,1694
1989,1990,1679
1990,1990,1655
1991,1980,1638
1992,1961,1658
1993,1832,1912
1994,1744,2089
1995,1754,2151
1996,1836,1999
1997,1947,1756
1998,1979,1690
1999,1978,1674
2000,1963,1656
2001,1975,1630
2002,1949,1661
2003,1832,1883
2004,1743,2074
2005,1736,2123
2006,1821,1977
2007,1950,1741
2008,1967,1672
2009,1963,1647
2010,1962,1623
2011,1961,1608
2012,1946,1631
2013,1817,1871
2014,1737,2074
2015,1726,2122
2016,1822,1979
2017,1944,1742
2018,1964,1663
2019,1959,1645
2020,1950,1624
2021,1950,1609
2022,1934,1640
2023,1817,1854
2024,1725,2047
2025,1721,2108
2026,1816,1977
2027,1930,1736
2028,1952,1656
2029,1949,1625
2030,1945,1611
2031,1947,1598
2032,1932,1624
2033,1816,1854
2034,1720,2056
2035,1709,2110
2036,1803,1975
2037,1928,1723
2038,1944,1641
2039,1944,1627
2040,1934,1610
2041,1932,1609
2042,1914,1628
2043,1801,1854
2044,1719,2056
2045,1709,2110
2046,1802,1976
2047,1919,1738
2048,1935,1657
2049,1934,1643
2050,1932,1624
2051,1932,1607
2052,1914,1626
2053,1790,1851
2054,1704,2058
2055,1693,2111
2056,1785,1982
2057,1904,1743
2058,1933,1660
2059,1929,1642
2060,1918,1631
2061,1928,1623
2062,1912,1641
2063,1786,1854
2064,1705,2059
2065,1691,2110
2066,1774,1979
2067,1901,1737
2068,1920,1658
2069,1918,1640
2070,1917,1614
2071,1926,1610
2072,1913,1640
2073,1791,1853
2074,1706,2059
2075,1693,2120
2076,1787,1984
2077,1913,1751
2078,1932,1658
2079,1928,1642
2080,1919,1629
2081,1916,1614
2082,1707,2013
2083,1693,2060
2084,1692,2121
2085,1784,1993
2086,1900,1755
2087,1929,1676
2088,1927,1658
2089,1915,1630
2090,1914,1624
2091,1888,1644
2092,1771,1869
2093,1687,2064
2094,1678,2122
2095,1768,1995
2096,1885,1757
2097,1904,1672
2098,1898,1640
2099,1901,1623
2100,1901,1608
2101,1888,1629
2102,1768,1849
2103,1676,2046
2104,1676,2121
2105,1758,1982
2106,1886,1743
2107,1911,1658
2108,1900,1642
2109,1912,1612
2110,1911,1597
2111,1898,1615
2112,1776,1838
2113,1689,2031
2114,1688,2104
2115,1771,1967
2116,1895,1723
2117,1915,1642
2118,1915,1627
2119,1914,1613
2120,1913,1597
2121,1901,1624
2122,1784,1835
2123,1693,2032
2124,1688,2095
2125,1775,1965
2126,1901,1726
2127,1931,1646
2128,1929,1616
2129,1930,1607
2130,1931,1595
2131,1920,1611
2132,1815,1834
2133,1724,2043
2134,1723,2119
2135,1807,1980
2136,1935,1736
2137,1963,1645
2138,1963,1629
2139,1963,1612
2140,1963,1598
2141,1951,1615
2142,1848,1834
2143,1768,2031
2144,1754,2107
2145,1849,1976
2146,1978,1725
2147,2014,1645
2148,2024,1624
2149,2014,1610
2150,2024,1594
2151,2014,1615
2152,1916,1833
2153,1818,2042
2154,1802,2119
2155,1871,1977
2156,1993,1723
2157,1991,1625
2158,1980,1598
2159,1976,1580
2160,1967,1576
2161,1962,1594
2162,1837,1806
2163,1727,1994
2164,1722,2055
2165,1799,1912
2166,1901,1648
2167,1935,1579
2168,1932,1531
2169,1916,1513
2170,1899,1480
2171,1886,1481
2172,1753,1672
2173,1656,1883
2174,1626,1931
2175,1704,1803
2176,1834,1561
2177,1837,1449
2178,1822,1421
2179,1818,1401
2180,1804,1373
2181,1791,1386
2182,1676,1582
2183,1563,1785
2184,1543,1853
2185,1614,1720
2186,1725,1480
2187,1736,1372
2188,1737,1351
2189,1736,1324
2190,1710,1322
2191,1691,1310
2192,1576,1529
2193,1470,1726
2194,1466,1784
2195,1530,1648
2196,1643,1404
2197,1670,1288
2198,1671,1274
2199,1661,1245
2200,1660,1227
2201,1645,1228
2202,1500,1434
2203,1386,1640
2204,1372,1705
2205,1454,1562
2206,1563,1325
2207,1592,1246
2208,1593,1213
2209,1578,1208
2210,1560,1181
2211,1535,1208
2212,1416,1406
2213,1320,1625
2214,1295,1708
2215,1370,1578
2216,1483,1326
2217,1501,1246
2218,1485,1242
2219,1480,1228
2220,1454,1195
2221,1439,1227
2222,1322,1447
2223,1211,1658
2224,1195,1727
2225,1275,1607
2226,1387,1384
2227,1416,1309
2228,1401,1288
2229,1389,1232
2230,1385,1259
2231,1372,1272
2232,1261,1484
2233,1165,1694
2234,1152,1772
2235,1227,1662
2236,1352,1437
2237,1383,1344
2238,1368,1336
2239,1360,1323
2240,1358,1328
2241,1343,1355
2242,1230,1562
2243,1133,1770
2244,1118,1864
2245,1195,1756
2246,1322,1528
2247,1353,1435
2248,1343,1422
2249,1341,1432
2250,1336,1416
2251,1324,1435
2252,1214,1643
2253,1127,1864
2254,1112,1929
2255,1194,1834
2256,1308,1576
2257,1343,1486
2258,1357,1479
2259,1356,1465
2260,1343,1432
2261,1339,1449
2262,1229,1658
2263,1145,1880
2264,1132,1951
2265,1209,1848
2266,1337,1615
2267,1358,1511
2268,1369,1465
2269,1375,1464
2270,1371,1452
2271,1358,1486
2272,1261,1692
2273,1176,1886
2274,1162,1981
2275,1242,1880
2276,1369,1630
2277,1401,1529
2278,1390,1531
2279,1405,1512
2280,1402,1496
2281,1389,1499
2282,1291,1737
2283,1199,1949
2284,1195,2024
2285,1272,1903
2286,1390,1676
2287,1433,1593
2288,1435,1551
2289,1435,1530
2290,1447,1530
2291,1433,1551
2292,1323,1754
2293,1242,1963
2294,1225,2042
2295,1319,1932
2296,1437,1688
2297,1485,1592
2298,1486,1564
2299,1499,1561
2300,1498,1550
2301,1487,1563
2302,1385,1756
2303,1291,1980
2304,1288,2047
2305,1368,1943
2306,1497,1693
2307,1545,1610
2308,1535,1591
2309,1546,1576
2310,1546,1548
2311,1533,1562
2312,1434,1774
2313,1327,2006
2314,1328,2087
2315,1402,1960
2316,1532,1721
2317,1574,1609
2318,1578,1598
2319,1577,1580
2320,1578,1561
2321,1566,1579
2322,1464,1785
2323,1370,1999
2324,1358,2064
2325,1438,1977
2326,1575,1738
2327,1610,1639
2328,1607,1609
2329,1612,1590
2330,1610,1577
2331,1597,1592
2332,1498,1803
2333,1403,2008
2334,1385,2089
2335,1463,1977
2336,1582,1726
2337,1624,1609
2338,1625,1582
2339,1626,1577
2340,1628,1560
2341,1624,1551
2342,1518,1743
2343,1420,1961
2344,1418,2040
2345,1486,1935
2346,1615,1703
2347,1657,1593
2348,1645,1560
2349,1657,1562
2350,1657,1548
2351,1658,1575
2352,1546,1769
2353,1449,1993
2354,1437,2074
2355,1513,1965
2356,1630,1726
2357,1676,1626
2358,1675,1612
2359,1687,1591
2360,1679,1581
2361,1675,1594
2362,1565,1789
2363,1467,1998
2364,1449,2088
2365,1532,1992
2366,1661,1742
2367,1703,1631
2368,1696,1624
2369,1705,1599
2370,1705,1594
2371,1692,1609
2372,1593,1799
2373,1488,2015
2374,1483,2094
2375,1560,1996
2376,1688,1757
2377,1736,1646
2378,1738,1627
2379,1736,1613
2380,1736,1594
2381,1726,1608
2382,1615,1801
2383,1519,2016
2384,1512,2104
2385,1582,1994
2386,1721,1751
2387,1755,1640
2388,1742,1612
2389,1742,1599
2390,1750,1576
2391,1742,1580
2392,1640,1770
2393,1535,1998
2394,1527,2072
2395,1598,1965
2396,1722,1724
2397,1759,1624
2398,1768,1595
2399,1770,1579
2400,1773,1565
2401,1768,1575
2402,1658,1772
2403,1561,1992
2404,1548,2072
2405,1611,1967
2406,1737,1726
2407,1775,1610
2408,1784,1596
2409,1774,1565
2410,1786,1563
2411,1772,1577
2412,1674,1770
2413,1576,1992
2414,1561,2077
2415,1624,1991
2416,1753,1754
2417,1800,1648
2418,1789,1614
2419,1784,1595
2420,1783,1576
2421,1771,1582
2422,1662,1784
2423,1565,1999
2424,1561,2104
2425,1625,2014
2426,1755,1772
2427,1787,1660
2428,1791,1657
2429,1791,1625
2430,1787,1610
2431,1784,1631
2432,1676,1816
2433,1574,2030
2434,1564,2122
2435,1629,2028
2436,1758,1786
2437,1807,1675
2438,1804,1657
2439,1804,1626
2440,1803,1612
2441,1803,1622
2442,1704,1814
2443,1609,2031
2444,1594,2125
2445,1662,2012
2446,1785,1785
2447,1832,1661
2448,1832,1648
2449,1833,1615
2450,1833,1593
2451,1819,1608
2452,1723,1800
2453,1613,2014
2454,1608,2105
2455,1676,2008
2456,1816,1771
2457,1850,1641
2458,1848,1631
2459,1848,1614
2460,1838,1594
2461,1837,1609
2462,1737,1800
2463,1640,2015
2464,1625,2090
2465,1695,1999
2466,1820,1784
2467,1869,1658
2468,1864,1641
2469,1851,1627
2470,1853,1610
2471,1848,1613
2472,1742,1813
2473,1639,2029
2474,1626,2106
2475,1709,2011
2476,1821,1757
2477,1867,1631
2478,1896,1624
2479,1918,1624
2480,1918,1616
2481,1929,1639
2482,1851,1831
2483,1758,2032
2484,1771,2119
2485,1856,2045
2486,2008,1822
2487,2088,1679
2488,2110,1672
2489,2123,1674
2490,2141,1662
2491,2154,1687
2492,2087,1880
2493,2008,2123
2494,2008,2214
2495,2089,2122
2496,2237,1897
2497,2313,1800
2498,2329,1783
2499,2342,1769
2500,2368,1743
2501,2377,1756
2502,2286,1962
2503,2186,2188
2504,2185,2287
2505,2271,2216
2506,2415,1995
2507,2471,1896
2508,2460,1886
2509,2473,1872
2510,2476,1871
2511,2473,1885
2512,2379,2063
2513,2284,2300
2514,2271,2394
2515,2348,2328
2516,2459,2090
2517,2506,1965
2518,2505,1943
2519,2506,1934
2520,2505,1946
2521,2478,1945
2522,2380,2121
2523,2284,2361
2524,2251,2458
2525,2310,2380
2526,2411,2142
2527,2441,2008
2528,2440,1982
2529,2427,1963
2530,2410,1947
2531,2383,1963
2532,2281,2155
2533,2168,2381
2534,2138,2459
2535,2189,2376
2536,2303,2138
2537,2345,2009
2538,2334,1992
2539,2327,1966
2540,2319,1950
2541,2312,1960
2542,2207,2137
2543,2094,2360
2544,2064,2430
2545,2123,2348
2546,2239,2111
2547,2280,1977
2548,2270,1943
2549,2278,1927
2550,2255,1910
2551,2248,1903
2552,2142,2078
2553,2028,2300
2554,1998,2384
2555,2057,2301
2556,2173,2062
2557,2222,1933
2558,2218,1901
2559,2207,1881
2560,2205,1863
2561,2198,1866
2562,2105,2043
2563,1982,2267
2564,1963,2360
2565,2024,2280
2566,2141,2043
2567,2190,1913
2568,2184,1886
2569,2184,1866
2570,2174,1847
2571,2170,1850
2572,2073,2012
2573,1962,2237
2574,1932,2330
2575,1994,2250
2576,2109,2025
2577,2157,1896
2578,2154,1867
2579,2152,1847
2580,2154,1824
2581,2142,1836
2582,2041,1999
2583,1928,2230
2584,1899,2312
2585,1963,2233
2586,2077,1998
2587,2122,1864
2588,2110,1838
2589,2108,1819
2590,2105,1799
2591,2094,1801
2592,1999,1961
2593,1887,2191
2594,1864,2282
2595,1915,2202
2596,2030,1963
2597,2090,1831
2598,2088,1802
2599,2090,1787
2600,2088,1775
2601,2080,1784
2602,1982,1946
2603,1870,2173
2604,1848,2255
2605,1900,2173
2606,2027,1946
2607,2087,1816
2608,2078,1788
2609,2077,1759
2610,2075,1751
2611,2063,1754
2612,1967,1919
2613,1852,2155
2614,1820,2248
2615,1885,2172
2616,2011,1932
2617,2062,1789
2618,2059,1772
2619,2059,1752
2620,2058,1738
2621,2044,1741
2622,1947,1916
2623,1836,2153
2624,1815,2248
2625,1871,2159
2626,1993,1916
2627,2044,1776
2628,2042,1755
2629,2029,1726
2630,2031,1707
2631,2024,1709
2632,1930,1884
2633,1817,2122
2634,1787,2202
2635,1851,2124
2636,1975,1896
2637,2024,1755
2638,2008,1723
2639,2013,1710
2640,2014,1692
2641,2013,1694
2642,1917,1866
2643,1804,2105
2644,1783,2200
2645,1837,2123
2646,1961,1896
2647,2007,1751
2648,2006,1724
2649,1992,1707
2650,1993,1691
2651,1978,1689
2652,1883,1839
2653,1773,2076
2654,1739,2172
2655,1802,2107
2656,1927,1883
2657,1978,1737
2658,1976,1707
2659,1965,1687
2660,1965,1674
2661,1964,1678
2662,1867,1834
2663,1756,2064
2664,1725,2170
2665,1773,2095
2666,1900,1871
2667,1951,1725
2668,1950,1693
2669,1948,1676
2670,1935,1655
2671,1928,1657
2672,1834,1815
2673,1723,2045
2674,1702,2140
2675,1755,2078
2676,1882,1848
2677,1933,1704
2678,1933,1676
2679,1934,1663
2680,1927,1647
2681,1915,1657
2682,1831,1815
2683,1720,2048
2684,1694,2154
2685,1742,2079
2686,1867,1849
2687,1918,1706
2688,1915,1673
2689,1918,1663
2690,1912,1640
2691,1911,1640
2692,1823,1792
2693,1706,2026
2694,1687,2127
2695,1739,2063
2696,1864,1837
2697,1927,1690
2698,1919,1672
2699,1920,1646
2700,1917,1629
2701,1915,1639
2702,1821,1791
2703,1708,2039
2704,1678,2128
2705,1736,2061
2706,1851,1832
2707,1913,1688
2708,1917,1664
2709,1912,1643
2710,1902,1625
2711,1895,1624
2712,1807,1775
2713,1705,2024
2714,1672,2125
2715,1725,2058
2716,1854,1834
2717,1916,1688
2718,1915,1661
2719,1913,1643
2720,1917,1631
2721,1914,1631
2722,1820,1775
2723,1707,2013
2724,1677,2124
2725,1725,2056
2726,1849,1833
2727,1913,1676
2728,1903,1644
2729,1912,1639
2730,1913,1629
2731,1901,1629
2732,1816,1784
2733,1704,2023
2734,1676,2120
2735,1723,2059
2736,1851,1839
2737,1916,1694
2738,1915,1662
2739,1902,1638
2740,1902,1614
2741,1902,1627
2742,1822,1774
2743,1707,2014
2744,1680,2123
2745,1739,2064
2746,1865,1836
2747,1928,1678
2748,1928,1662
2749,1928,1646
2750,1919,1629
2751,1915,1627
2752,1824,1773
2753,1710,2016
2754,1676,2121
2755,1740,2059
2756,1864,1820
2757,1918,1672
2758,1928,1656
2759,1930,1627
2760,1929,1608
2761,1917,1609
2762,1840,1754
2763,1740,1993
2764,1709,2091
2765,1768,2039
2766,1881,1804
2767,1961,1659
2768,1962,1644
2769,1963,1625
2770,1967,1598
2771,1964,1608
2772,1884,1768
2773,1783,2015
2774,1743,2120
2775,1803,2060
2776,1931,1832
2777,1999,1671
2778,2009,1645
2779,2012,1630
2780,2013,1609
2781,1999,1607
2782,1931,1754
2783,1819,2007
2784,1800,2111
2785,1850,2061
2786,1961,1803
2787,1995,1628
2788,1965,1612
2789,1948,1592
2790,1933,1565
2791,1919,1566
2792,1807,1704
2793,1674,1935
2794,1644,2029
2795,1695,1951
2796,1804,1710
2797,1853,1559
2798,1832,1502
2799,1821,1483
2800,1821,1448
2801,1800,1453
2802,1706,1579
2803,1579,1820
2804,1531,1912
2805,1576,1867
2806,1690,1612
2807,1741,1438
2808,1720,1415
2809,1707,1384
2810,1693,1356
2811,1690,1353
2812,1593,1464
2813,1468,1709
2814,1420,1821
2815,1464,1771
2816,1582,1516
2817,1643,1343
2818,1626,1309
2819,1610,1293
2820,1594,1262
2821,1583,1272
2822,1485,1389
2823,1356,1626
2824,1307,1721
2825,1355,1677
2826,1480,1432
2827,1543,1277
2828,1532,1244
2829,1516,1212
2830,1503,1208
2831,1487,1207
2832,1400,1356
2833,1275,1580
2834,1245,1690
2835,1290,1629
2836,1402,1418
2837,1453,1255
2838,1447,1216
2839,1437,1195
2840,1422,1180
2841,1404,1190
2842,1319,1322
2843,1199,1563
2844,1177,1671
2845,1223,1616
2846,1326,1405
2847,1385,1242
2848,1375,1213
2849,1373,1197
2850,1369,1195
2851,1369,1207
2852,1294,1312
2853,1167,1560
2854,1132,1705
2855,1183,1645
2856,1304,1416
2857,1372,1264
2858,1367,1255
2859,1359,1247
2860,1370,1239
2861,1358,1215
2862,1288,1358
2863,1176,1628
2864,1132,1738
2865,1177,1692
2866,1308,1496
2867,1385,1311
2868,1375,1308
2869,1387,1291
2870,1390,1289
2871,1389,1272
2872,1304,1431
2873,1181,1644
2874,1160,1786
2875,1211,1737
2876,1324,1495
2877,1402,1341
2878,1402,1323
2879,1408,1323
2880,1417,1293
2881,1403,1337
2882,1338,1468
2883,1227,1694
2884,1196,1805
2885,1243,1783
2886,1356,1559
2887,1437,1400
2888,1439,1375
2889,1439,1360
2890,1436,1340
2891,1434,1354
2892,1371,1471
2893,1263,1737
2894,1239,1835
2895,1275,1806
2896,1404,1592
2897,1480,1415
2898,1468,1400
2899,1469,1388
2900,1480,1357
2901,1479,1357
2902,1405,1514
2903,1290,1767
2904,1261,1869
2905,1308,1822
2906,1437,1610
2907,1512,1454
2908,1516,1437
2909,1528,1419
2910,1529,1403
2911,1519,1418
2912,1452,1559
2913,1337,1808
2914,1303,1912
2915,1342,1882
2916,1467,1676
2917,1545,1511
2918,1547,1481
2919,1544,1480
2920,1547,1454
2921,1548,1464
2922,1471,1592
2923,1359,1851
2924,1338,1960
2925,1386,1913
2926,1512,1692
2927,1595,1519
2928,1593,1500
2929,1597,1487
2930,1596,1468
2931,1594,1478
2932,1518,1595
2933,1406,1850
2934,1373,1976
2935,1418,1929
2936,1533,1708
2937,1614,1544
2938,1623,1502
2939,1624,1485
2940,1624,1470
2941,1614,1479
2942,1564,1612
2943,1448,1855
2944,1404,1965
2945,1449,1931
2946,1583,1722
2947,1658,1551
2948,1660,1519
2949,1657,1504
2950,1660,1486
2951,1645,1486
2952,1582,1613
2953,1470,1855
2954,1437,1979
2955,1484,1946
2956,1608,1736
2957,1689,1575
2958,1689,1531
2959,1693,1528
2960,1695,1519
2961,1693,1529
2962,1626,1628
2963,1502,1872
2964,1468,1996
2965,1515,1978
2966,1631,1753
2967,1710,1576
2968,1721,1532
2969,1721,1534
2970,1723,1518
2971,1720,1503
2972,1644,1641
2973,1528,1899
2974,1487,2013
2975,1534,1978
2976,1658,1767
2977,1740,1591
2978,1737,1564
2979,1736,1551
2980,1737,1534
2981,1726,1532
2982,1663,1673
2983,1550,1931
2984,1503,2042
2985,1550,2009
2986,1676,1802
2987,1768,1627
2988,1756,1592
2989,1755,1565
2990,1757,1550
2991,1759,1546
2992,1691,1662
2993,1567,1919
2994,1531,2040
2995,1582,1999
2996,1695,1790
2997,1770,1613
2998,1773,1584
2999,1784,1579
3000,1785,1561
3001,1774,1559
3002,1711,1675
3003,1593,1929
3004,1547,2047
3005,1596,2025
3006,1710,1816
3007,1791,1628
3008,1787,1609
3009,1787,1583
3010,1785,1576
3011,1786,1565
3012,1724,1677
3013,1595,1930
3014,1550,2047
3015,1595,2026
3016,1722,1818
3017,1800,1640
3018,1790,1610
3019,1789,1581
3020,1791,1562
3021,1782,1563
3022,1726,1680
3023,1596,1931
3024,1563,2058
3025,1608,2029
3026,1721,1822
3027,1802,1631
3028,1802,1613
3029,1792,1598
3030,1801,1579
3031,1801,1592
3032,1735,1692
3033,1600,1946
3034,1564,2073
3035,1609,2047
3036,1720,1832
3037,1804,1647
3038,1816,1613
3039,1815,1600
3040,1818,1592
3041,1808,1591
3042,1752,1695
3043,1626,1948
3044,1591,2078
3045,1626,2059
3046,1741,1838
3047,1823,1660
3048,1820,1630
3049,1823,1612
3050,1821,1596
3051,1821,1606
3052,1767,1708
3053,1631,1960
3054,1596,2078
3055,1627,2061
3056,1753,1856
3057,1822,1664
3058,1822,1628
3059,1832,1609
3060,1833,1597
3061,1824,1598
3062,1769,1708
3063,1643,1961
3064,1607,2077
3065,1630,2063
3066,1756,1852
3067,1839,1671
3068,1836,1630
3069,1835,1614
3070,1834,1608
3071,1832,1609
3072,1774,1711
3073,1643,1961
3074,1607,2089
3075,1638,2072
3076,1757,1855
3077,1838,1662
3078,1838,1639
3079,1840,1610
3080,1851,1593
3081,1641,2009
3082,1611,2089
3083,1645,2063
3084,1768,1866
3085,1847,1677
3086,1849,1645
3087,1838,1625
3088,1848,1610
3089,1836,1607
3090,1775,1722
3091,1657,1960
3092,1611,2088
3093,1643,2062
3094,1767,1853
3095,1838,1662
3096,1838,1642
3097,1837,1624
3098,1835,1598
3099,1831,1607
3100,1769,1718
3101,1644,1962
3102,1607,2090
3103,1643,2076
3104,1759,1855
3105,1850,1660
3106,1849,1641
3107,1848,1615
3108,1848,1597
3109,1849,1596
3110,1784,1704
3111,1660,1960
3112,1624,2076
3113,1648,2063
3114,1768,1850
3115,1849,1662
3116,1851,1626
3117,1854,1607
3118,1853,1583
3119,1850,1591
3120,1787,1704
3121,1662,1942
3122,1625,2075
3123,1659,2056
3124,1782,1848
3125,1871,1657
3126,1870,1614
3127,1869,1614
3128,1868,1596
3129,1865,1580
3130,1802,1691
3131,1679,1944
3132,1644,2073
3133,1677,2058
3134,1801,1854
3135,1885,1663
3136,1870,1641
3137,1865,1627
3138,1869,1608
3139,1868,1609
3140,1805,1710
3141,1679,1950
3142,1655,2089
3143,1675,2062
3144,1788,1853
3145,1896,1645
3146,1917,1644
3147,1946,1630
3148,1944,1598
3149,1959,1607
3150,1914,1720
3151,1804,1975
3152,1785,2105
3153,1834,2091
3154,1982,1916
3155,2092,1736
3156,2092,1678
3157,2118,1692
3158,2152,1690
3159,2171,1691
3160,2123,1833
3161,2011,2106
3162,1991,2235
3163,2045,2231
3164,2184,2024
3165,2283,1838
3166,2299,1822
3167,2316,1821
3168,2336,1800
3169,2345,1821
3170,2299,1948
3171,2202,2221
3172,2159,2358
3173,2189,2350
3174,2312,2172
3175,2393,1978
3176,2395,1933
3177,2413,1927
3178,2424,1916
3179,2410,1929
3180,2346,2044
3181,2231,2296
3182,2185,2412
3183,2216,2414
3184,2318,2237
3185,2393,2045
3186,2393,2009
3187,2392,1984
3188,2375,1966
3189,2345,1959
3190,2272,2056
3191,2140,2313
3192,2089,2441
3193,2107,2431
3194,2207,2223
3195,2296,2012
3196,2296,1976
3197,2283,1948
3198,2280,1933
3199,2269,1927
3200,2220,2015
3201,2087,2264
3202,2039,2391
3203,2058,2376
3204,2170,2169
3205,2264,1960
3206,2254,1919
3207,2251,1903
3208,2250,1885
3209,2249,1881
3210,2188,1974
3211,2064,2207
3212,2012,2344
3213,2043,2332
